UniqueID,DATE,DATE (new),SITE,PLOT,TREE,NEW TREE TAG,SPECIES,DBH,New DBH,DA,TOP,LEAN,BOWED,DOWN,New Notes,NOTES,Office Notes,DAMAGE,LOCATION,SEVERITY,,,,,,,,,
FP5B2_109,6/30/2018,7/17/2024,FP5B,2,109,,BETNEO,4.1,4.5,1,-99,0,1,1,,,,,,,,,,,,,,,
FP5B2_114,6/30/2018,7/17/2024,FP5B,2,114,,BETNEO,1.5,1.8,1,-99,0,1,1,too small,,,,,,,,,,,,,,
FP5B2_115,6/30/2018,7/17/2024,FP5B,2,115,,BETNEO,-9999,-7777,0,1.5,0,1,1,,"old notes-. 2019 notes-New top, 2019 dbh in error - 0.3",,,,,,,,,,,,,
FP5B2_116,6/30/2018,7/17/2024,FP5B,2,116,,BETNEO,-7777,-7777,0,-99,0,1,1,,,,,,,,,,,,,,,
FP5B2_118,6/30/2018,7/17/2024,FP5B,2,118,,BETNEO,-7777,-7777,0,-99,0,1,1,,,,,,,,,,,,,,,
FP5B2_119,6/30/2018,7/17/2024,FP5B,2,119,,BETNEO,3.3,4.4,1,Topped,0,1,1,,old notes-topped. height not recorded. 2019 notes-,,,,,,,,,,,,,
FP5B2_123,6/30/2018,7/17/2024,FP5B,2,123,,BETNEO,-7777,2,0,-99,0,1,0,"alive, too small",old notes-too small. assumed down. no tags? . 2019 notes-,,,,,,,,,,,,,
FP5B2_124,6/30/2018,7/17/2024,FP5B,2,124,,BETNEO,2.7,3.1,1,1.5,0,1,1,,,,,,,,,,,,,,,
FP5B2_489,6/30/2018,7/17/2024,FP5B,2,489,,BETNEO,7.7,-8888,1,-99,0,1,1,Missing,,,,,,,,,,,,,,
FP5B2_576,6/30/2018,7/17/2024,FP5B,2,576,,BETNEO,3.8,-7777,0,-99,0,1,1,"dead, new growth below dbh not big enough yet",old notes-new tag 576. 2019 notes-,,,,,,,,,,,,,
FP5B2_577,6/30/2018,7/17/2024,FP5B,2,577,,BETNEO,3,3,1,-99,0,1,1,,old notes-new tag 577. 2019 notes-,,,,,,,,,,,,,
FP5B2_974,6/30/2018,7/17/2024,FP5B,2,974,,BETNEO,4.7,5.8,1,-99,0,1,1,,old notes-new tag 974. 2019 notes-,,,,,,,,,,,,,
FP5B2_989,,7/17/2024,FP5B,2,989,,BETNEO,,9.1,1,-99,0,1,1,"989 is a tree 9.1 betneo, already tagged",,"couldn't find in master sheet, not sure where it came from ",,,,,,,,,,,,
FP5B2_1636,6/30/2018,7/17/2024,FP5B,2,1636,,BETNEO,3,3.5,1,-99,0,1,1,,,,,,,,,,,,,,,
FP5B2_1637,6/30/2018,7/17/2024,FP5B,2,1637,,BETNEO,3.6,3.4,1,2,0,1,1,,,,,,,,,,,,,,,
FP5B2_4916,6/30/2018,7/17/2024,FP5B,2,4916,,PICGLA,-7777,-7777,0,-99,0,1,1,,,,,,,,,,,,,,,
FP5B2_4917,6/30/2018,7/17/2024,FP5B,2,4917,,PICGLA,10.3,10.8,1,-99,0,1,1,,,,,,,,,,,,,,,
FP5B2_4918,6/30/2018,7/17/2024,FP5B,2,4918,,BETNEO,12.8,13.2,1,-99,0,1,1,,,,,,,,,,,,,,,
FP5B2_4919,6/30/2018,7/17/2024,FP5B,2,4919,,BETNEO,-7777,-8888,0,-99,0,1,1,"Missing, probably down",,,,,,,,,,,,,,
FP5B2_4920,6/30/2018,7/17/2024,FP5B,2,4920,,BETNEO,13,12.9,1,-99,0,1,1,,,,,,,,,,,,,,,
FP5B2_4922,6/30/2018,7/17/2024,FP5B,2,4922,,PICGLA,12.2,13.5,1,-99,0,1,1,,,,,,,,,,,,,,,
FP5B2_4923,6/30/2018,7/17/2024,FP5B,2,4923,,PICGLA,13.9,14.5,1,-99,0,1,1,,,,,,,,,,,,,,,
FP5B2_4924,6/30/2018,7/17/2024,FP5B,2,4924,,PICGLA,18.5,19,1,-99,0,1,1,,,,,,,,,,,,,,,
FP5B2_4925,6/30/2018,7/17/2024,FP5B,2,4925,,BETNEO,4.2,-7777,0,1.5,0,1,1,,,,,,,,,,,,,,,
FP5B3_7,6/30/2018,7/17/2024,FP5B,3,7,,BETNEO,5,-9999,0,-99,0,1,0,,old notes-. 2019 notes-Alive but on the ground,,,,,,,,,,,,,
FP5B3_8,6/30/2018,7/17/2024,FP5B,3,8,,BETNEO,6.1,7.3,1,-99,0,1,1,,,,,,,,,,,,,,,
FP5B3_9,6/30/2018,7/17/2024,FP5B,3,9,,BETNEO,6.2,7.3,1,-99,0,1,1,,,,,,,,,,,,,,,
FP5B3_12,6/30/2018,7/17/2024,FP5B,3,12,,PICMAR,5.5,6.6,1,-99,0,1,1,,,,,,,,,,,,,,,
FP5B3_125,6/30/2018,7/17/2024,FP5B,3,125,,BETNEO,-9999,-9999,0,-99,0,1,0,,,,,,,,,,,,,,,
FP5B3_129,6/30/2018,7/17/2024,FP5B,3,129,,BETNEO,-9999,-9999,0,-99,0,1,0,,,,,,,,,,,,,,,
FP5B3_130,6/30/2018,7/17/2024,FP5B,3,130,,PICMAR,3.7,4.3,1,-99,0,1,1,,,,,,,,,,,,,,,
FP5B3_131,6/30/2018,7/17/2024,FP5B,3,131,,PICMAR,-9999,-9999,0,-99,0,1,0,,,,,,,,,,,,,,,
FP5B3_132,6/30/2018,7/17/2024,FP5B,3,132,,PICMAR,-9999,-9999,0,-99,0,1,0,,,,,,,,,,,,,,,
FP5B3_133,6/30/2018,7/17/2024,FP5B,3,133,,PICMAR,5.1,6,1,-99,0,1,1,,,,,,,,,,,,,,,
FP5B3_134,6/30/2018,7/17/2024,FP5B,3,134,,BETNEO,-9999,-9999,0,-99,0,1,0,,,,,,,,,,,,,,,
FP5B3_136,6/30/2018,7/17/2024,FP5B,3,136,,BETNEO,4.3,5.1,1,-99,0,1,1,,,,,,,,,,,,,,,
FP5B3_137,6/30/2018,7/17/2024,FP5B,3,137,,BETNEO,-9999,-9999,0,-99,0,1,0,,,,,,,,,,,,,,,
FP5B3_138,6/30/2018,7/17/2024,FP5B,3,138,,BETNEO,-9999,-9999,0,-99,0,1,0,,,,,,,,,,,,,,,
FP5B3_575,6/30/2018,7/17/2024,FP5B,3,575,,BETNEO,5.1,5.5,1,-99,0,1,1,,old notes-new tag 575. 2019 notes-,,,,,,,,,,,,,
FP5B3_742,6/30/2018,7/17/2024,FP5B,3,742,,BETNEO,3.6,3.6,1,-99,0,1,1,,,,,,,,,,,,,,,
FP5B3_975,6/30/2018,7/17/2024,FP5B,3,975,,BETNEO,3.3,-7777,0,-99,0,1,1,,,,,,,,,,,,,,,
FP5B3_976,6/30/2018,7/17/2024,FP5B,3,976,,BETNEO,-7777,-9999,0,-99,0,1,0,,old notes-Office note: dbh of std was recorded. 2019 notes-Dead and down,,,,,,,,,,,,,
FP5B3_1638,6/30/2018,7/17/2024,FP5B,3,1638,,BETNEO,2.9,3.1,1,-99,0,1,1,,,,,,,,,,,,,,,
FP5B3_1639,6/30/2018,7/17/2024,FP5B,3,1639,,PICMAR,3,4.2,1,-99,0,1,1,,,,,,,,,,,,,,,
FP5B3_1640,6/30/2018,7/17/2024,FP5B,3,1640,,BETNEO,3.3,4.7,1,-99,0,1,1,,,,,,,,,,,,,,,
FP5B3_2127,,7/17/2024,FP5B,3,2127,,BETNEO,,3,1,-99,0,1,1,,,,,,,,,,,,,,,
FP5B3_2128,,7/17/2024,FP5B,3,2128,,BETNEO,,2.6,1,-99,1,1,1,,,,,,,,,,,,,,,
FP5B3_2129,,7/17/2024,FP5B,3,2129,,PICMAR,,2.6,1,-99,0,1,1,,,,,,,,,,,,,,,
FP5B3_2130,,7/17/2024,FP5B,3,2130,,BETNEO,,3.2,1,-99,0,1,1,,,,,,,,,,,,,,,
FP5B3_4926,6/30/2018,7/17/2024,FP5B,3,4926,,BETNEO,5.8,6,1,-99,0,1,1,,,,,,,,,,,,,,,
FP5B3_4927,6/30/2018,7/17/2024,FP5B,3,4927,,BETNEO,14.8,16,1,-99,0,1,1,,,,,,,,,,,,,,,
FP5B3_4929,6/30/2018,7/17/2024,FP5B,3,4929,,PICGLA,23.6,23.9,1,-99,0,1,1,,,,,,,,,,,,,,,
FP5B3_4930,6/30/2018,7/17/2024,FP5B,3,4930,,PICGLA,-9999,-9999,0,-99,0,1,0,,,,,,,,,,,,,,,
FP5B3_4931,6/30/2018,7/17/2024,FP5B,3,4931,,PICGLA,-7777,-9999,0,-99,0,1,0,,old notes-Office note: dbh of std was recorded. 2019 notes-Dead and down,,,,,,,,,,,,,
FP5B3_4934,6/30/2018,7/17/2024,FP5B,3,4934,,BETNEO,4.7,4.7,1,-99,0,1,1,,,,,,,,,,,,,,,
FP5B3_4935,6/30/2018,7/17/2024,FP5B,3,4935,,PICMAR,9.3,10.5,1,-99,0,1,1,,,,,,,,,,,,,,,
FP5B3_4936,6/30/2018,7/17/2024,FP5B,3,4936,,PICMAR,7.5,7.9,1,-99,0,1,1,,,,,,,,,,,,,,,
FP5B3_4937,6/30/2018,7/17/2024,FP5B,3,4937,,BETNEO,4.4,4.9,1,-99,0,1,1,,,,,,,,,,,,,,,
FP5B3_4938,6/30/2018,7/17/2024,FP5B,3,4938,,PICGLA,6.5,-7777,0,-99,0,1,1,,,,,,,,,,,,,,,
FP5B3_4939,6/30/2018,7/17/2024,FP5B,3,4939,,PICGLA,27.6,27.7,1,-99,0,1,1,,,,,,,,,,,,,,,
FP5B3_4940,6/30/2018,7/17/2024,FP5B,3,4940,,PICGLA,15.8,16.6,1,-99,0,1,1,,,,,,,,,,,,,,,
FP5B4_13,6/30/2018,7/17/2024,FP5B,4,13,,BETNEO,4,4,1,-99,0,1,1,,,,,,,,,,,,,,,
FP5B4_14,6/30/2018,7/17/2024,FP5B,4,14,,BETNEO,5.2,5.7,1,-99,0,1,1,,,,,,,,,,,,,,,
FP5B4_574,6/30/2018,7/17/2024,FP5B,4,574,,BETNEO,5.2,5.4,1,-99,0,1,1,,,,,,,,,,,,,,,
FP5B4_1641,6/30/2018,7/17/2024,FP5B,4,1641,,BETNEO,2.9,3.1,1,-99,0,1,1,,,,,,,,,,,,,,,
FP5B4_1642,6/30/2018,7/17/2024,FP5B,4,1642,,BETNEO,3.2,3.7,1,2,0,1,1,,,,,,,,,,,,,,,
FP5B4_2131,,7/17/2024,FP5B,4,2131,,BETNEO,,2.6,1,-99,0,1,1,,,,,,,,,,,,,,,
FP5B4_2132,,7/17/2024,FP5B,4,2132,,BETNEO,,3.2,1,-99,0,1,1,,,,,,,,,,,,,,,
FP5B4_2133,,7/17/2024,FP5B,4,2133,,BETNEO,,2.5,1,-99,0,1,1,,,,,,,,,,,,,,,
FP5B4_2134,,7/17/2024,FP5B,4,2134,,BETNEO,,2.6,1,-99,0,1,1,,,,,,,,,,,,,,,
FP5B4_4941,6/30/2018,7/17/2024,FP5B,4,4941,,BETNEO,5.9,6.5,1,-99,0,1,1,,,,,,,,,,,,,,,
FP5B4_4943,6/30/2018,7/17/2024,FP5B,4,4943,,BETNEO,5.4,5.6,1,-99,0,1,1,,,,,,,,,,,,,,,
FP5B4_4944,6/30/2018,7/17/2024,FP5B,4,4944,,PICGLA,23.3,23.4,1,-99,0,1,1,,,,,,,,,,,,,,,
FP5B4_4945,6/30/2018,7/17/2024,FP5B,4,4945,,BETNEO,8.5,8.9,1,-99,0,1,1,,,,,,,,,,,,,,,
FP5B4_4946,6/30/2018,7/17/2024,FP5B,4,4946,,PICGLA,-7777,-9999,0,-99,0,1,0,,old notes-Office note: dbh of std was recorded. 2019 notes-Dead and down,,,,,,,,,,,,,
FP5B4_4947,6/30/2018,7/17/2024,FP5B,4,4947,,PICGLA,16.5,17,1,-99,0,1,1,,,,,,,,,,,,,,,
FP5B4_4948,6/30/2018,7/17/2024,FP5B,4,4948,,PICGLA,18.8,19.1,1,-99,0,1,1,,,,,,,,,,,,,,,
FP5B4_4952,6/30/2018,7/17/2024,FP5B,4,4952,,PICGLA,12.1,12.5,1,-99,0,1,1,,,,,,,,,,,,,,,
FP5B6_15,6/30/2018,7/17/2024,FP5B,6,15,,BETNEO,4.2,4.8,1,-99,0,1,1,,,,,,,,,,,,,,,
FP5B6_16,6/30/2018,7/17/2024,FP5B,6,16,,BETNEO,4.1,4.3,1,-99,0,1,1,,,,,,,,,,,,,,,
FP5B6_159,6/30/2018,7/17/2024,FP5B,6,159,,PICGLA,3.8,4.5,1,-99,0,1,1,,,,,,,,,,,,,,,
FP5B6_1643,6/30/2018,7/17/2024,FP5B,6,1643,,BETNEO,3.3,3.7,1,-99,0,1,1,,,,,,,,,,,,,,,
FP5B6_2135,,7/17/2024,FP5B,6,2135,,BETNEO,,2.6,1,-99,0,1,1,,,,,,,,,,,,,,,
FP5B6_4907,6/30/2018,7/17/2024,FP5B,6,4907,,BETNEO,4.9,4.8,1,-99,0,1,1,,,,,,,,,,,,,,,
FP5B6_4953,6/30/2018,7/17/2024,FP5B,6,4953,,PICGLA,15,16.1,1,-99,0,1,1,,,,,,,,,,,,,,,
FP5B6_4954,6/30/2018,7/17/2024,FP5B,6,4954,,BETNEO,7.8,8.3,1,-99,0,1,1,,,,,,,,,,,,,,,
FP5B6_4955,6/30/2018,7/17/2024,FP5B,6,4955,,BETNEO,6.8,7.1,1,-99,0,1,1,,,,,,,,,,,,,,,
FP5B6_4957,6/30/2018,7/17/2024,FP5B,6,4957,,BETNEO,8.4,9,1,-99,0,1,1,,,,,,,,,,,,,,,
FP5B6_4958,6/30/2018,7/17/2024,FP5B,6,4958,,BETNEO,12,13.1,1,-99,0,1,1,,,,,,,,,,,,,,,
FP5B6_4959,6/30/2018,7/17/2024,FP5B,6,4959,,PICGLA,5,6.2,1,-99,0,1,1,,,,,,,,,,,,,,,
FP5B6_4961,6/30/2018,7/17/2024,FP5B,6,4961,,PICGLA,18.8,19.9,1,-99,0,1,1,,,,,,,,,,,,,,,
FP5B6_4962,6/30/2018,7/17/2024,FP5B,6,4962,,BETNEO,12.7,14.1,1,-99,0,1,1,,,,,,,,,,,,,,,
FP5B7_80,6/30/2018,7/17/2024,FP5B,7,80,,BETNEO,3.6,3.9,1,2,0,1,1,,,,,,,,,,,,,,,
FP5B7_283,6/30/2018,7/17/2024,FP5B,7,283,,BETNEO,7.1,7.8,1,-99,0,1,1,,,,,,,,,,,,,,,
FP5B7_284,6/30/2018,7/17/2024,FP5B,7,284,,BETNEO,4.4,4.6,1,-99,0,1,1,,,,,,,,,,,,,,,
FP5B7_573,6/30/2018,7/17/2024,FP5B,7,573,2139,BETNEO,3.5,4,1,-99,0,1,1,,,"duplicate entry with different dbh, verify in field and correct",,,,,,,,,,,,
FP5B7_804,6/30/2018,7/17/2024,FP5B,7,804,,BETNEO,3.3,-7777,0,-99,0,1,1,,,,,,,,,,,,,,,
FP5B7_805,6/30/2018,7/17/2024,FP5B,7,805,,PICMAR,3.3,3.6,1,1.75,0,1,1,,,,,,,,,,,,,,,
FP5B7_965,6/30/2018,7/17/2024,FP5B,7,965,,BETNEO,4.5,5.1,1,-99,0,1,1,,,,,,,,,,,,,,,
FP5B7_2137,,7/17/2024,FP5B,7,2137,,BETNEO,,2.7,1,-99,0,1,1,,,,,,,,,,,,,,,
FP5B7_2138,,7/17/2024,FP5B,7,2138,,BETNEO,,2.5,1,-99,0,1,1,,,,,,,,,,,,,,,
FP5B7_4963,6/30/2018,7/17/2024,FP5B,7,4963,,BETNEO,6.1,6.9,1,-99,0,1,1,,,,,,,,,,,,,,,
FP5B7_4964,6/30/2018,7/17/2024,FP5B,7,4964,,PICGLA,16.9,17.8,1,-99,0,1,1,,,,,,,,,,,,,,,
FP5B7_4965,6/30/2018,7/17/2024,FP5B,7,4965,,PICGLA,19.9,20.3,1,-99,0,1,1,,,,,,,,,,,,,,,
FP5B7_4966,6/30/2018,7/17/2024,FP5B,7,4966,,BETNEO,14.8,15.5,1,-99,0,1,1,,,,,,,,,,,,,,,
FP5B7_4967,6/30/2018,7/17/2024,FP5B,7,4967,,BETNEO,8.6,9.8,1,-99,0,1,1,,,,,,,,,,,,,,,
FP5B7_4968,6/30/2018,7/17/2024,FP5B,7,4968,,BETNEO,-7777,3.4,0,-99,0,1,1,Actually alive,,,,,,,,,,,,,,
FP5B7_4970,6/30/2018,7/17/2024,FP5B,7,4970,,PICGLA,15.4,16.1,1,-99,0,1,1,,,,,,,,,,,,,,,
FP5B7_4971,6/30/2018,7/17/2024,FP5B,7,4971,,PICGLA,20.2,20.8,1,-99,0,1,1,,,,,,,,,,,,,,,
FP5B7_4972,6/30/2018,7/17/2024,FP5B,7,4972,,PICGLA,14.7,15.5,1,-99,0,1,1,,,,,,,,,,,,,,,
FP5B7_4973,6/30/2018,7/17/2024,FP5B,7,4973,,PICGLA,8.6,9,1,-99,0,1,1,,,,,,,,,,,,,,,
FP5B7_6511,6/30/2018,7/17/2024,FP5B,7,6511,,BETNEO,-9999,-9999,0,-99,0,1,1,,,,,,,,,,,,,,,
FP5B7_8587,6/30/2018,7/17/2024,FP5B,7,8587,,BETNEO,2.8,3,1,-99,0,1,1,,,,,,,,,,,,,,,
FP5B8_285,6/30/2018,7/17/2024,FP5B,8,285,,BETNEO,4.3,5.6,1,-99,0,1,1,,,,,,,,,,,,,,,
FP5B8_529,6/30/2018,7/17/2024,FP5B,8,529,,BETNEO,3.7,3.9,1,-99,0,1,1,,,,,,,,,,,,,,,
FP5B8_710,6/30/2018,7/17/2024,FP5B,8,710,,BETNEO,3,3.3,1,-99,0,1,1,,,,,,,,,,,,,,,
FP5B8_749,6/30/2018,7/17/2024,FP5B,8,749,,PICGLA,-7777,-8888,0,-99,0,1,1,Missing,,,,,,,,,,,,,,
FP5B8_798,6/30/2018,7/17/2024,FP5B,8,798,,BETNEO,3.6,4.4,1,-99,0,1,1,,,,,,,,,,,,,,,
FP5B8_806,6/30/2018,7/17/2024,FP5B,8,806,,BETNEO,3.5,4,1,-99,0,1,1,,,,,,,,,,,,,,,
FP5B8_2140,,7/17/2024,FP5B,8,2140,,BETNEO,,2.8,1,-99,0,1,1,,,,,,,,,,,,,,,
FP5B8_4976,6/30/2018,7/17/2024,FP5B,8,4976,,BETNEO,9.9,10.9,1,-99,0,1,1,,,,,,,,,,,,,,,
FP5B8_4977,6/30/2018,7/17/2024,FP5B,8,4977,,PICGLA,13,13.2,1,-99,0,1,1,,,,,,,,,,,,,,,
FP5B8_4978,6/30/2018,7/17/2024,FP5B,8,4978,,PICGLA,19.6,20.8,1,-99,0,1,1,,,,,,,,,,,,,,,
FP5B8_4979,6/30/2018,7/17/2024,FP5B,8,4979,,PICGLA,13.6,14.5,1,-99,0,1,1,,2014 dbh incorrect,,,,,,,,,,,,,
FP5B8_4980,6/30/2018,7/17/2024,FP5B,8,4980,,PICGLA,8.3,8.4,1,-99,0,1,1,,,,,,,,,,,,,,,
FP5B9_269,6/30/2018,7/17/2024,FP5B,9,269,,BETNEO,7,8.6,1,-99,0,1,1,,,,,,,,,,,,,,,
FP5B9_270,6/30/2018,7/17/2024,FP5B,9,270,,BETNEO,-7777,-7777,0,2.5,0,1,1,,,,,,,,,,,,,,,
FP5B9_272,6/30/2018,7/17/2024,FP5B,9,272,,BETNEO,4.4,4.8,1,-99,0,1,1,,,,,,,,,,,,,,,
FP5B9_273,6/30/2018,7/17/2024,FP5B,9,273,,BETNEO,4.7,5.4,1,-99,0,1,1,,,,,,,,,,,,,,,
FP5B9_529,6/30/2018,7/17/2024,FP5B,9,529,,BETNEO,-9999,-9999,0,-99,0,1,0,,,,,,,,,,,,,,,
FP5B9_807,6/30/2018,7/17/2024,FP5B,9,807,,BETNEO,2.6,2.8,1,-99,0,1,1,,,,,,,,,,,,,,,
FP5B9_812,6/30/2018,7/17/2024,FP5B,9,812,,PICMAR,4.6,7,1,-99,0,1,1,,,,,,,,,,,,,,,
FP5B9_2141,,7/17/2024,FP5B,9,2141,,BETNEO,,3,1,-99,0,1,1,,,,,,,,,,,,,,,
FP5B9_2507,6/30/2018,7/17/2024,FP5B,9,2507,,BETNEO,3.1,4.5,1,-99,1,1,1,,,,,,,,,,,,,,,
FP5B9_4981,6/30/2018,7/17/2024,FP5B,9,4981,,PICGLA,21.4,22.3,1,-99,0,1,1,,,,,,,,,,,,,,,
FP5B9_4982,6/30/2018,7/17/2024,FP5B,9,4982,,PICGLA,11.6,11.8,1,-99,0,1,1,,old notes-recovered leader. Office note: topped?. 2019 notes-,,,,,,,,,,,,,
FP5B9_4983,6/30/2018,7/17/2024,FP5B,9,4983,,PICGLA,8.3,9.4,1,3,0,1,1,,old notes-new leader. 2019 notes-,,,,,,,,,,,,,
FP5B9_4984,6/30/2018,7/17/2024,FP5B,9,4984,,PICGLA,24.8,25.5,1,-99,0,1,1,,,,,,,,,,,,,,,
FP5B9_4985,6/30/2018,7/17/2024,FP5B,9,4985,,PICGLA,16.8,-9999,0,-99,0,1,0,,,,,,,,,,,,,,,
FP5B9_4986,6/30/2018,7/17/2024,FP5B,9,4986,,BETNEO,6.5,7.5,1,-99,0,1,1,,,,,,,,,,,,,,,
FP5B9_4987,6/30/2018,7/17/2024,FP5B,9,4987,,BETNEO,7.1,8.7,1,-99,0,1,1,,,,,,,,,,,,,,,
FP5B9_4988,6/30/2018,7/17/2024,FP5B,9,4988,,PICGLA,8.6,9.8,1,-99,1,1,1,almost dead,,,,,,,,,,,,,,
FP5B11_274,6/30/2018,7/17/2024,FP5B,11,274,,BETNEO,4.6,5.7,1,-99,0,1,1,,,,,,,,,,,,,,,
FP5B11_275,6/30/2018,7/17/2024,FP5B,11,275,,BETNEO,-7777,-7777,0,-99,0,1,1,,,,,,,,,,,,,,,
FP5B11_276,6/30/2018,7/17/2024,FP5B,11,276,,BETNEO,5.7,6.7,1,-99,0,1,1,,,,,,,,,,,,,,,
FP5B11_277,6/30/2018,7/17/2024,FP5B,11,277,,BETNEO,4.2,5,1,-99,0,1,1,,,,,,,,,,,,,,,
FP5B11_528,6/30/2018,7/17/2024,FP5B,11,528,,BETNEO,3.8,4.4,1,-99,0,1,1,,,,,,,,,,,,,,,
FP5B11_2142,,7/17/2024,FP5B,11,2142,,PICGLA,,3.6,1,-99,0,1,1,,,,,,,,,,,,,,,
FP5B11_4991,6/30/2018,7/17/2024,FP5B,11,4991,,BETNEO,19.8,21.2,1,-99,0,1,1,,,,,,,,,,,,,,,
FP5B11_4992,6/30/2018,7/17/2024,FP5B,11,4992,,BETNEO,6.6,7.3,1,-99,0,1,1,,,,,,,,,,,,,,,
FP5B11_4993,6/30/2018,7/17/2024,FP5B,11,4993,,PICGLA,-7777,-7777,0,-99,0,1,1,,,,,,,,,,,,,,,
FP5B11_4995,6/30/2018,7/17/2024,FP5B,11,4995,,PICGLA,-7777,-9999,0,-99,0,1,0,,,,,,,,,,,,,,,
FP5B11_4998,6/30/2018,7/17/2024,FP5B,11,4998,,PICGLA,-7777,-9999,0,-99,0,1,0,,,,,,,,,,,,,,,
FP5B11_4999,6/30/2018,7/17/2024,FP5B,11,4999,,PICGLA,21.1,23.1,1,-99,0,1,1,,,,,,,,,,,,,,,
FP5B11_5000,6/30/2018,7/17/2024,FP5B,11,5000,,BETNEO,8.1,9,1,-99,0,1,1,,,,,,,,,,,,,,,
FP5B12_278,6/30/2018,7/17/2024,FP5B,12,278,,BETNEO,-9999,-9999,0,-99,0,1,1,,,,,,,,,,,,,,,
FP5B12_280,6/30/2018,7/17/2024,FP5B,12,280,,BETNEO,4.7,5.3,1,-99,0,1,1,,,,,,,,,,,,,,,
FP5B12_526,6/30/2018,7/17/2024,FP5B,12,526,,BETNEO,-7777,-7777,0,2,0,1,1,,,,,,,,,,,,,,,
FP5B12_527,6/30/2018,7/17/2024,FP5B,12,527,,BETNEO,4.1,4.8,1,-99,0,1,1,,,,,,,,,,,,,,,
FP5B12_4990,6/30/2018,7/17/2024,FP5B,12,4990,,PICGLA,20.4,20.8,1,-99,0,1,1,,,,,,,,,,,,,,,
FP5B12_5802,6/30/2018,7/17/2024,FP5B,12,5802,,PICGLA,14.9,15.5,1,-99,0,1,1,,,,,,,,,,,,,,,
FP5B12_5804,6/30/2018,7/17/2024,FP5B,12,5804,,PICGLA,13.9,13.9,1,9,0,1,1,,old notes-topped. 2019 notes-,,,,,,,,,,,,,
FP5B12_5805,6/30/2018,7/17/2024,FP5B,12,5805,,PICGLA,11.3,11.7,1,-99,0,1,1,,,,,,,,,,,,,,,
FP5B12_5806,6/30/2018,7/17/2024,FP5B,12,5806,,BETNEO,7.4,8,1,-99,0,1,1,,,,,,,,,,,,,,,
FP5B12_5807,6/30/2018,7/17/2024,FP5B,12,5807,,PICGLA,24,24.2,1,-99,0,1,1,,,,,,,,,,,,,,,
FP5B12_5808,6/30/2018,7/17/2024,FP5B,12,5808,,BETNEO,7.7,8.4,1,-99,0,1,1,,,,,,,,,,,,,,,
FP5B12_5809,6/30/2018,7/17/2024,FP5B,12,5809,,BETNEO,6.4,7,1,-99,0,1,1,,,,,,,,,,,,,,,
FP5B12_5810,6/30/2018,7/17/2024,FP5B,12,5810,,BETNEO,9.9,10.7,1,-99,0,1,1,,,,,,,,,,,,,,,
FP5B12_5811,6/30/2018,7/17/2024,FP5B,12,5811,,PICGLA,8.3,8.7,1,-99,0,1,1,,,,,,,,,,,,,,,
FP5B12_5812,6/30/2018,7/17/2024,FP5B,12,5812,,PICGLA,17.7,18.5,1,-99,0,1,1,,,,,,,,,,,,,,,
FP5B13_281,6/30/2018,7/17/2024,FP5B,13,281,,PICGLA,5.7,7.1,1,-99,0,1,1,,,,,,,,,,,,,,,
FP5B13_282,6/30/2018,7/17/2024,FP5B,13,282,,BETNEO,3.8,4.6,1,-99,0,1,1,,,,,,,,,,,,,,,
FP5B13_752,6/30/2018,7/17/2024,FP5B,13,752,,BETNEO,-9999,-9999,0,-99,0,1,1,,,,,,,,,,,,,,,
FP5B13_813,6/30/2018,7/17/2024,FP5B,13,813,,BETNEO,3,3.4,1,2,0,1,1,,,,,,,,,,,,,,,
FP5B13_2136,,7/17/2024,FP5B,13,2136,,BETNEO,,2.8,1,-99,0,1,1,,,,,,,,,,,,,,,
FP5B13_2143,,7/17/2024,FP5B,13,2143,,BETNEO,,2.8,1,-99,0,1,1,,,,,,,,,,,,,,,
FP5B13_2144,,7/17/2024,FP5B,13,2144,,BETNEO,,3.2,1,-99,0,1,1,,,,,,,,,,,,,,,
FP5B13_5813,6/30/2018,7/17/2024,FP5B,13,5813,,PICMAR,10.9,12.7,1,-99,0,1,1,,,,,,,,,,,,,,,
FP5B13_5814,6/30/2018,7/17/2024,FP5B,13,5814,,LARLAR,11.8,12.1,1,-99,0,1,1,,,,,,,,,,,,,,,
FP5B13_5815,6/30/2018,7/17/2024,FP5B,13,5815,,BETNEO,3.7,-7777,0,-99,0,1,1,,,,,,,,,,,,,,,
FP5B13_5816,6/30/2018,7/17/2024,FP5B,13,5816,,PICGLA,28.9,29.2,1,-99,0,1,1,,,,,,,,,,,,,,,
FP5B13_5817,6/30/2018,7/17/2024,FP5B,13,5817,,PICMAR,9.1,10,1,-99,0,1,1,,,,,,,,,,,,,,,
FP5B13_5818,6/30/2018,7/17/2024,FP5B,13,5818,,PICMAR,8.7,9.7,1,-99,0,1,1,,,,,,,,,,,,,,,
FP5B13_5820,6/30/2018,7/17/2024,FP5B,13,5820,,BETNEO,-7777,-8888,0,-99,0,1,1,"missing, probably down",,,,,,,,,,,,,,
FP5B13_5821,6/30/2018,7/17/2024,FP5B,13,5821,,PICGLA,9.5,10.1,1,-99,0,1,1,,,,,,,,,,,,,,,
FP5B14_156,6/30/2018,7/17/2024,FP5B,14,156,,BETNEO,2.9,-8888,1,-99,0,1,1,Missing,,,,,,,,,,,,,,
