Site,YearBurn,Transect,AgeClass,Subsection,Spp,Cat,TS,BD_cm,DBH_cm,Alive,Notes
SM,57,1,Int,80_100,PM,Evg,Tree,,1.8,Y,
SM,57,1,Int,80_100,PM,Evg,Tree,,2.6,Y,
SM,57,1,Int,80_100,PM,Evg,Tree,,1.5,Y,
SM,57,1,Int,80_100,PM,Evg,Tree,,2.5,Y,
SM,57,1,Int,80_100,PM,Evg,Tree,,5.4,Y,
SM,57,1,Int,80_100,PM,Evg,Tree,1,,Y,
SM,57,1,Int,80_100,PM,Evg,Tree,,2,Y,
SM,57,1,Int,80_100,BN,Dec,Tree,,3.2,Y,
SM,57,1,Int,80_100,PM,Evg,Tree,,3.5,Y,
SM,57,1,Int,80_100,PM,Evg,Tree,,1.8,Y,
SM,57,1,Int,80_100,BN,Dec,Tree,,1.5,N,
SM,57,1,Int,80_100,PM,Evg,Tree,1,,Y,
SM,57,1,Int,80_100,BN,Dec,Tree,,3.7,Y,
SM,57,1,Int,80_100,BN,Dec,Tree,,2,N,
SM,57,1,Int,80_100,PM,Evg,Tree,,1.2,Y,
SM,57,1,Int,80_100,PM,Evg,Tree,,1.5,Y,
SM,57,2,Int,19-Oct,PM,Evg,Tree,,0.9,Y,
SM,57,2,Int,19-Oct,PM,Evg,Tree,,4.9,Y,
SM,57,2,Int,19-Oct,SA,Dec,Shrub,2.7,,Y,
SM,57,2,Int,19-Oct,SA,Dec,Shrub,1.4,,N,
SM,57,2,Int,19-Oct,PM,Evg,Tree,,1.5,Y,
SM,57,2,Int,19-Oct,PM,Evg,Tree,,1.1,Y,
SM,57,2,Int,19-Oct,PM,Evg,Tree,,2.5,Y,
SM,57,2,Int,19-Oct,PM,Evg,Tree,0.8,,Y,
SM,57,2,Int,19-Oct,PM,Evg,Tree,,2.4,Y,
SM,57,2,Int,19-Oct,PM,Evg,Tree,1.6,,Y,
SM,57,2,Int,19-Oct,PM,Evg,Tree,1.7,,Y,
SM,57,2,Int,19-Oct,PM,Evg,Tree,0.8,,Y,
SM,57,2,Int,19-Oct,PM,Evg,Tree,0.9,,Y,
SM,57,2,Int,19-Oct,PM,Evg,Tree,0.4,,Y,
SM,57,2,Int,19-Oct,PM,Evg,Tree,,0.9,Y,
SM,57,2,Int,19-Oct,PM,Evg,Tree,,1.2,Y,
SM,57,2,Int,19-Oct,PM,Evg,Tree,0.6,,Y,
SM,57,2,Int,19-Oct,PM,Evg,Tree,0.8,,Y,
SM,57,2,Int,19-Oct,PM,Evg,Tree,0.4,,Y,
SM,57,2,Int,19-Oct,SA,Dec,Shrub,1.7,,Y,
SM,57,2,Int,19-Oct,PM,Evg,Tree,1.2,,Y,
SM,57,2,Int,19-Oct,PM,Evg,Tree,0.8,,Y,
SM,57,2,Int,19-Oct,PM,Evg,Tree,0.7,,Y,
SM,57,2,Int,19-Oct,PM,Evg,Tree,,2.3,Y,
SM,57,2,Int,19-Oct,PM,Evg,Tree,,4,Y,
SM,57,2,Int,19-Oct,PM,Evg,Tree,1.7,,Y,
SM,57,2,Int,19-Oct,PM,Evg,Tree,1.6,,Y,
SM,57,2,Int,19-Oct,PM,Evg,Tree,0.7,,Y,
SM,57,2,Int,19-Oct,PM,Evg,Tree,1,,Y,
SM,57,2,Int,19-Oct,PM,Evg,Tree,0.4,,Y,
SM,57,2,Int,19-Oct,PM,Evg,Tree,0.6,,Y,
SM,57,2,Int,19-Oct,PM,Evg,Tree,,0.9,Y,
SM,57,2,Int,19-Oct,PM,Evg,Tree,,3.9,Y,
SM,57,2,Int,19-Oct,PM,Evg,Tree,,1,Y,
SM,57,2,Int,19-Oct,PM,Evg,Tree,,1.5,Y,
SM,57,2,Int,19-Oct,PM,Evg,Tree,,2.7,Y,
SM,57,2,Int,20_40,PM,Evg,Tree,2.5,,Y,
SM,57,2,Int,20_40,PM,Evg,Tree,1.7,,Y,
SM,57,2,Int,20_40,PM,Evg,Tree,,2.5,Y,
SM,57,2,Int,20_40,PM,Evg,Tree,,2,Y,
SM,57,2,Int,20_40,PM,Evg,Tree,,2.7,Y,
SM,57,2,Int,20_40,PM,Evg,Tree,,1.1,Y,
SM,57,2,Int,20_40,PM,Evg,Tree,,1.7,Y,
SM,57,2,Int,20_40,PM,Evg,Tree,,2.6,Y,
SM,57,2,Int,20_40,PM,Evg,Tree,,4.4,Y,
SM,57,2,Int,20_40,PM,Evg,Tree,2,,Y,
SM,57,2,Int,20_40,PM,Evg,Tree,1.7,,Y,
SM,57,2,Int,20_40,SA,Dec,Shrub,3.6,,Y,
SM,57,2,Int,20_40,SA,Dec,Shrub,2.1,,Y,
SM,57,2,Int,20_40,PM,Evg,Tree,,1.7,Y,
SM,57,2,Int,20_40,PM,Evg,Tree,,3.5,Y,
SM,57,2,Int,20_40,PM,Evg,Tree,,0.9,Y,
SM,57,2,Int,20_40,SA,Dec,Shrub,2.7,,Y,
SM,57,2,Int,20_40,PM,Evg,Tree,2,,Y,
SM,57,2,Int,20_40,PM,Evg,Tree,,1.1,Y,
SM,57,2,Int,20_40,PM,Evg,Tree,1.6,,Y,
SM,57,2,Int,20_40,PM,Evg,Tree,1.4,,Y,
SM,57,2,Int,20_40,PM,Evg,Tree,,5.1,Y,
SM,57,2,Int,20_40,PM,Evg,Tree,,3.2,Y,
SM,57,2,Int,20_40,PM,Evg,Tree,2,,Y,
SM,57,2,Int,20_40,PM,Evg,Tree,1.6,,Y,
SM,57,2,Int,20_40,PM,Evg,Tree,,1.3,Y,
SM,57,2,Int,20_40,PT,Dec,Tree,,4.8,Y,
SM,57,2,Int,40_60,PM,Evg,Tree,1.1,,Y,
SM,57,2,Int,40_60,PM,Evg,Tree,2.1,,Y,
SM,57,2,Int,40_60,PM,Evg,Tree,1.3,,Y,
SM,57,2,Int,40_60,PM,Evg,Tree,,7.4,Y,
SM,57,2,Int,40_60,PM,Evg,Tree,1,,Y,
SM,57,2,Int,40_60,PM,Evg,Tree,0.8,,Y,
SM,57,2,Int,40_60,PM,Evg,Tree,0.8,,Y,
SM,57,2,Int,40_60,PM,Evg,Tree,,1.1,Y,
SM,57,2,Int,40_60,PM,Evg,Tree,,1.5,Y,
SM,57,2,Int,40_60,PM,Evg,Tree,,1.2,Y,
SM,57,2,Int,40_60,PM,Evg,Tree,,1.5,Y,
SM,57,2,Int,40_60,PM,Evg,Tree,,1.5,Y,
SM,57,2,Int,40_60,PM,Evg,Tree,,1.7,Y,
SM,57,2,Int,40_60,PM,Evg,Tree,,3.9,Y,
SM,57,2,Int,40_60,PM,Evg,Tree,,4.3,Y,
SM,57,2,Int,40_60,PM,Evg,Tree,1.6,,Y,
SM,57,2,Int,40_60,SA,Dec,Shrub,2.5,,N,
SM,57,2,Int,40_60,SA,Dec,Shrub,2.9,,Y,
SM,57,2,Int,40_60,SA,Dec,Shrub,1.5,,N,
SM,57,2,Int,40_60,SA,Dec,Shrub,1.7,,Y,
SM,57,2,Int,40_60,PM,Evg,Tree,,2,Y,
SM,57,2,Int,40_60,PM,Evg,Tree,,3.8,Y,
SM,57,2,Int,40_60,PM,Evg,Tree,1.1,,Y,
SM,57,2,Int,40_60,PM,Evg,Tree,1.4,,Y,
SM,57,2,Int,40_60,PM,Evg,Tree,1.1,,Y,
SM,57,2,Int,40_60,PM,Evg,Tree,0.9,,Y,
SM,57,2,Int,40_60,PM,Evg,Tree,1.3,,Y,
SM,57,2,Int,40_60,PM,Evg,Tree,,3.3,Y,
SM,57,2,Int,40_60,PM,Evg,Tree,,0.9,Y,
SM,57,2,Int,40_60,PM,Evg,Tree,,1.6,Y,
SM,57,2,Int,40_60,PM,Evg,Tree,,2.1,Y,
SM,57,2,Int,40_60,SA,Dec,Shrub,3.6,,Y,
SM,57,2,Int,40_60,SA,Dec,Shrub,2.1,,Y,
SM,57,2,Int,40_60,SA,Dec,Shrub,1.3,,Y,
SM,57,2,Int,40_60,PM,Evg,Tree,1.2,,Y,
SM,57,2,Int,40_60,PM,Evg,Tree,,1.7,Y,
SM,57,2,Int,40_60,PM,Evg,Tree,1,,Y,
SM,57,2,Int,40_60,PM,Evg,Tree,1,,Y,
SM,57,2,Int,40_60,SA,Dec,Shrub,3.9,,Y,
SM,57,2,Int,40_60,SA,Dec,Shrub,3.3,,Y,
SM,57,2,Int,40_60,SA,Dec,Shrub,2.5,,Y,
SM,57,2,Int,40_60,PM,Evg,Tree,1.1,,Y,
SM,57,2,Int,40_60,SA,Dec,Shrub,1.7,,Y,
SM,57,2,Int,40_60,SA,Dec,Shrub,2.5,,Y,
SM,57,2,Int,40_60,SA,Dec,Shrub,4,,Y,
SM,57,2,Int,40_60,SA,Dec,Shrub,1.5,,Y,
SM,57,2,Int,40_60,SA,Dec,Shrub,2.7,,Y,
SM,57,2,Int,40_60,SA,Dec,Shrub,3.5,,Y,
SM,57,2,Int,40_60,PM,Evg,Tree,0.8,,Y,
SM,57,2,Int,40_60,PM,Evg,Tree,,3.9,Y,
SM,57,2,Int,40_60,PM,Evg,Tree,,4,Y,
SM,57,2,Int,40_60,PM,Evg,Tree,1.4,,Y,
SM,57,2,Int,40_60,PM,Evg,Tree,1,,Y,
SM,57,2,Int,40_60,PM,Evg,Tree,,2.9,Y,
SM,57,2,Int,40_60,PM,Evg,Tree,0.8,,Y,
SM,57,2,Int,40_60,PM,Evg,Tree,0.8,,Y,
SM,57,2,Int,40_60,PM,Evg,Tree,1.4,,Y,
SM,57,2,Int,40_60,PM,Evg,Tree,0.9,,Y,
SM,57,2,Int,40_60,PM,Evg,Tree,,5,Y,
SM,57,2,Int,40_60,PM,Evg,Tree,,2.9,Y,
SM,57,2,Int,40_60,PM,Evg,Tree,0.9,,Y,
SM,57,2,Int,40_60,PM,Evg,Tree,,4.7,Y,
SM,57,2,Int,40_60,PM,Evg,Tree,,2.3,Y,
SM,57,2,Int,40_60,PM,Evg,Tree,,2.4,Y,
SM,57,2,Int,40_60,PM,Evg,Tree,,4.9,Y,
SM,57,2,Int,40_60,PM,Evg,Tree,,2.3,Y,
SM,57,2,Int,40_60,PM,Evg,Tree,1.1,,Y,
SM,57,2,Int,40_60,PM,Evg,Tree,1.2,,Y,
SM,57,2,Int,40_60,PM,Evg,Tree,0.7,,Y,
SM,57,2,Int,40_60,PM,Evg,Tree,0.7,,Y,
SM,57,2,Int,40_60,PM,Evg,Tree,0.5,,Y,
SM,57,2,Int,40_60,PM,Evg,Tree,0.8,,Y,
SM,57,2,Int,40_60,PM,Evg,Tree,,1,Y,
SM,57,2,Int,40_60,PM,Evg,Tree,,1,Y,
SM,57,2,Int,40_60,PM,Evg,Tree,,1,Y,
SM,57,2,Int,40_60,PM,Evg,Tree,,2.9,Y,
SM,57,2,Int,40_60,BN,Dec,Tree,,6.2,Y,
SM,57,2,Int,60_80,PM,Evg,Tree,0.7,,Y,
SM,57,2,Int,60_80,PM,Evg,Tree,,0.8,Y,
SM,57,2,Int,60_80,PM,Evg,Tree,0.5,,Y,
SM,57,2,Int,60_80,PM,Evg,Tree,1.4,,Y,
SM,57,2,Int,60_80,PM,Evg,Tree,0.9,,Y,
SM,57,2,Int,60_80,PM,Evg,Tree,1.7,,Y,
SM,57,2,Int,60_80,PM,Evg,Tree,1.2,,Y,
SM,57,2,Int,60_80,PM,Evg,Tree,1.6,,Y,
SM,57,2,Int,60_80,PM,Evg,Tree,0.6,,Y,
SM,57,2,Int,60_80,PM,Evg,Tree,0.8,,Y,
SM,57,2,Int,60_80,PM,Evg,Tree,0.5,,Y,
SM,57,2,Int,60_80,PM,Evg,Tree,2.2,,Y,
SM,57,2,Int,60_80,PM,Evg,Tree,,7.4,Y,
SM,57,2,Int,60_80,PM,Evg,Tree,0.5,,Y,
SM,57,2,Int,60_80,PM,Evg,Tree,0.5,,Y,
SM,57,2,Int,60_80,SA,Dec,Shrub,0.8,,N,
SM,57,2,Int,60_80,SA,Dec,Shrub,0.6,,Y,
SM,57,2,Int,60_80,PM,Evg,Tree,0.5,,Y,
SM,57,2,Int,60_80,PM,Evg,Tree,0.8,,Y,
SM,57,2,Int,60_80,PM,Evg,Tree,0.7,,Y,
SM,57,2,Int,60_80,PM,Evg,Tree,0.5,,Y,
SM,57,2,Int,60_80,PM,Evg,Tree,1.1,,Y,
SM,57,2,Int,60_80,PM,Evg,Tree,1.2,,Y,
SM,57,2,Int,60_80,PM,Evg,Tree,,3.3,N,
SM,57,2,Int,60_80,PM,Evg,Tree,2.1,,Y,
SM,57,2,Int,60_80,PM,Evg,Tree,1.3,,Y,
SM,57,2,Int,80_100,PM,Evg,Tree,1.2,,Y,
SM,57,2,Int,80_100,PM,Evg,Tree,1.2,,Y,
SM,57,2,Int,80_100,PM,Evg,Tree,1,,Y,
SM,57,2,Int,80_100,PM,Evg,Tree,1.1,,Y,
SM,57,2,Int,80_100,PM,Evg,Tree,0.8,,Y,
SM,57,2,Int,80_100,PM,Evg,Tree,,3.5,Y,
SM,57,2,Int,80_100,SA,Dec,Shrub,2.1,,N,
SM,57,2,Int,80_100,SA,Dec,Shrub,3.7,,Y,
SM,57,2,Int,80_100,PM,Evg,Tree,,3.4,Y,
SM,57,2,Int,80_100,PM,Evg,Tree,,3.9,Y,
SM,57,2,Int,80_100,PM,Evg,Tree,0.5,,Y,
SM,57,2,Int,80_100,PM,Evg,Tree,0.8,,Y,
SM,57,2,Int,80_100,PM,Evg,Tree,0.7,,Y,
SM,57,2,Int,80_100,PM,Evg,Tree,0.4,,Y,
SM,57,2,Int,80_100,PM,Evg,Tree,0.3,,Y,
SM,57,2,Int,80_100,PM,Evg,Tree,0.7,,Y,
SM,57,2,Int,80_100,PT,Dec,Tree,,4.5,Y,
SM,57,2,Int,80_100,PM,Evg,Tree,0.8,,Y,
SM,57,2,Int,80_100,PM,Evg,Tree,1.7,,Y,
SM,57,2,Int,80_100,PM,Evg,Tree,1.1,,Y,
SM,57,2,Int,80_100,PM,Evg,Tree,1.3,,Y,
SM,57,2,Int,80_100,PM,Evg,Tree,1.3,,Y,
SM,57,2,Int,80_100,PM,Evg,Tree,,5.6,Y,
SM,57,2,Int,80_100,PM,Evg,Tree,,1.6,Y,
SM,57,2,Int,80_100,PM,Evg,Tree,0.7,,Y,
SM,57,2,Int,80_100,PM,Evg,Tree,0.7,,Y,
SM,57,2,Int,80_100,PM,Evg,Tree,0.8,,Y,
SM,57,2,Int,80_100,PM,Evg,Tree,,1.7,Y,
SM,57,2,Int,80_100,PM,Evg,Tree,,1.4,Y,
SM,57,2,Int,80_100,PM,Evg,Tree,,1.8,Y,
SM,57,2,Int,80_100,PM,Evg,Tree,,1,Y,
SM,57,2,Int,80_100,PM,Evg,Tree,1,,Y,
SM,57,2,Int,80_100,PM,Evg,Tree,1.4,,Y,
SM,57,2,Int,80_100,PM,Evg,Tree,,1.3,Y,
SM,57,2,Int,80_100,PM,Evg,Tree,1.1,,Y,
SM,57,2,Int,80_100,PM,Evg,Tree,1.3,,Y,
SM,57,2,Int,80_100,PM,Evg,Tree,1.2,,Y,
SM,57,2,Int,80_100,PM,Evg,Tree,1.4,,Y,
SM,57,2,Int,80_100,PM,Evg,Tree,1.5,,Y,
SM,57,2,Int,80_100,PM,Evg,Tree,1.6,,Y,
SM,57,2,Int,80_100,PM,Evg,Tree,,4.1,Y,
SM,57,2,Int,80_100,PM,Evg,Tree,,1.3,Y,
SM,57,2,Int,80_100,PM,Evg,Tree,,1.5,Y,
SM,57,2,Int,80_100,PM,Evg,Tree,,0.5,Y,
SM,57,2,Int,80_100,PM,Evg,Tree,0.8,,Y,
SM,57,2,Int,80_100,PM,Evg,Tree,0.5,,Y,
SM,57,2,Int,80_100,PM,Evg,Tree,1,,Y,
SM,57,2,Int,80_100,PM,Evg,Tree,,1.2,Y,
SM,57,2,Int,80_100,PM,Evg,Tree,,1.3,Y,
SM,57,2,Int,80_100,PM,Evg,Tree,,1.1,Y,
SM,,2,Int,80_100,PM,Evg,Tree,,2.3,Y,
SM,57,2,Int,80_100,PM,Evg,Tree,,1.3,Y,
SM,57,2,Int,80_100,PM,Evg,Tree,,2.4,Y,
SM,57,2,Int,80_100,PM,Evg,Tree,,2.5,Y,
SM,57,2,Int,80_100,PM,Evg,Tree,,2.2,Y,
SM,57,2,Int,80_100,PM,Evg,Tree,,3.2,Y,
SM,57,2,Int,80_100,PM,Evg,Tree,0.7,,Y,
SM,57,2,Int,80_100,PM,Evg,Tree,1.7,,Y,
SM,57,2,Int,80_100,PM,Evg,Tree,0.8,,Y,
SM,57,2,Int,80_100,PM,Evg,Tree,,3.4,Y,
SM,57,2,Int,80_100,SA,Dec,Shrub,2,,Y,
SM,57,2,Int,80_100,SA,Dec,Shrub,2.1,,Y,
SM,57,2,Int,80_100,SA,Dec,Shrub,1,,N,
SM,57,2,Int,80_100,SA,Dec,Shrub,1.4,,N,
SM,57,2,Int,80_100,PM,Evg,Tree,0.9,,Y,
SM,57,2,Int,80_100,PM,Evg,Tree,0.5,,Y,
SM,57,2,Int,80_100,PM,Evg,Tree,,1.3,Y,
SM,57,2,Int,80_100,PM,Evg,Tree,,1,Y,
SM,57,2,Int,80_100,PM,Evg,Tree,,2.4,Y,
SM,57,2,Int,80_100,PM,Evg,Tree,1.3,,Y,
SM,57,2,Int,80_100,PM,Evg,Tree,1.2,,Y,
SM,57,2,Int,80_100,PM,Evg,Tree,,1.7,Y,
SM,57,2,Int,80_100,PM,Evg,Tree,0.8,,Y,
SM,57,2,Int,80_100,PM,Evg,Tree,1.6,,Y,
SM,57,2,Int,80_100,PM,Evg,Tree,0.7,,Y,
SM,57,2,Int,80_100,PM,Evg,Tree,1,,Y,
SM,57,2,Int,80_100,SA,Dec,Shrub,3.7,,Y,
SM,57,2,Int,80_100,SA,Dec,Shrub,3.4,,Y,
SM,57,2,Int,80_100,PM,Evg,Tree,,1,Y,
SM,57,2,Int,80_100,PM,Evg,Tree,0.4,,Y,
SM,57,2,Int,80_100,PM,Evg,Tree,0.6,,Y,
SM,57,2,Int,80_100,PM,Evg,Tree,,4.6,Y,
SM,57,2,Int,80_100,PM,Evg,Tree,,2.5,Y,
SM,57,2,Int,80_100,PM,Evg,Tree,0.4,,Y,
SM,57,2,Int,80_100,PM,Evg,Tree,0.8,,Y,
SM,57,2,Int,80_100,PM,Evg,Tree,0.7,,Y,
SM,57,2,Int,80_100,PM,Evg,Tree,,1,N,
SC ,87,1,Int,0_20,PM,Evg,Tree,,6.5,N,
SC ,87,1,Int,0_20,PM,Evg,Tree,0.3,,N,
SC ,87,1,Int,0_20,PM,Evg,Tree,,4.1,Y,
SC ,87,1,Int,0_20,PM,Evg,Tree,0.4,,Y,
SC ,87,1,Int,0_20,PM,Evg,Tree,1,,Y,
SC ,87,1,Int,0_20,PM,Evg,Tree,0.3,,Y,
SC ,87,1,Int,0_20,PM,Evg,Tree,2.5,,Y,
SC ,87,1,Int,0_20,PM,Evg,Tree,1.8,,Y,
SC ,87,1,Int,0_20,PM,Evg,Tree,0.2,,Y,
SC ,87,1,Int,0_20,PM,Evg,Tree,0.2,,Y,
SC ,87,1,Int,0_20,PM,Evg,Tree,1.1,,Y,
SC ,87,1,Int,0_20,PM,Evg,Tree,1.2,,Y,
SC ,87,1,Int,0_20,PM,Evg,Tree,1.3,,Y,
SC ,87,1,Int,0_20,PM,Evg,Tree,,3.9,N,
SC ,87,1,Int,0_20,PM,Evg,Tree,1.7,,N,
SC ,87,1,Int,0_20,PM,Evg,Tree,0.3,,Y,
SC ,87,1,Int,0_20,PM,Evg,Tree,0.5,,Y,
SC ,87,1,Int,0_20,PM,Evg,Tree,1,,Y,
SC ,87,1,Int,0_20,PM,Evg,Tree,,0.7,Y,
SC ,87,1,Int,0_20,PM,Evg,Tree,,3.3,Y,
SC ,87,1,Int,0_20,PM,Evg,Tree,0.5,,Y,
SC ,87,1,Int,0_20,PM,Evg,Tree,0.8,,Y,
SC ,87,1,Int,0_20,PM,Evg,Tree,0.3,,Y,
SC ,87,1,Int,0_20,PM,Evg,Tree,0.4,,Y,
SC ,87,1,Int,0_20,PM,Evg,Tree,1.7,,Y,
SC ,87,1,Int,0_20,PM,Evg,Tree,1.5,,Y,
SC ,87,1,Int,0_20,PM,Evg,Tree,1.8,,N,
SC ,87,1,Int,0_20,PM,Evg,Tree,,10.5,N,
SC ,87,1,Int,0_20,PM,Evg,Tree,0.4,,Y,
SC ,87,1,Int,0_20,PM,Evg,Tree,0.3,,Y,
SC ,87,1,Int,20_40,PM,Evg,Tree,,2.9,Y,
SC ,87,1,Int,20_40,PM,Evg,Tree,2.9,,N,
SC ,87,1,Int,20_40,PM,Evg,Tree,,2,N,
SC ,87,1,Int,20_40,PM,Evg,Tree,0.2,,Y,
SC ,87,1,Int,20_40,PM,Evg,Tree,0.2,,Y,
SC ,87,1,Int,20_40,PM,Evg,Tree,0.7,,Y,
SC ,87,1,Int,20_40,PM,Evg,Tree,0.6,,Y,
SC ,87,1,Int,20_40,PM,Evg,Tree,0.3,,Y,
SC ,87,1,Int,20_40,PM,Evg,Tree,0.3,,Y,
SC ,87,1,Int,20_40,PM,Evg,Tree,0.4,,Y,
SC ,87,1,Int,20_40,SA,Dec,Shrub,0.9,,Y,
SC ,87,1,Int,20_40,PM,Evg,Tree,0.3,,Y,
SC ,87,1,Int,20_40,PM,Evg,Tree,,5.1,N,
SC ,87,1,Int,20_40,PM,Evg,Tree,0.3,,Y,
SC ,87,1,Int,20_40,PM,Evg,Tree,6.2,,Y,
SC ,87,1,Int,20_40,PM,Evg,Tree,0.2,,Y,
SC ,87,1,Int,20_40,PM,Evg,Tree,0.6,,Y,
SC ,87,1,Int,20_40,PM,Evg,Tree,0.3,,Y,
SC ,87,1,Int,20_40,PM,Evg,Tree,0.3,,Y,
SC ,87,1,Int,20_40,PM,Evg,Tree,0.3,,Y,
SC ,87,1,Int,20_40,PM,Evg,Tree,0.2,,Y,
SC ,87,1,Int,20_40,PM,Evg,Tree,0.3,,Y,
SC ,87,1,Int,20_40,PM,Evg,Tree,,3.9,Y,
SC ,87,1,Int,20_40,PM,Evg,Tree,,3.4,Y,
SC ,87,1,Int,20_40,PM,Evg,Tree,0.4,,Y,
SC ,87,1,Int,20_40,PM,Evg,Tree,5.4,,Y,
SC ,87,1,Int,20_40,PM,Evg,Tree,,1.1,Y,
SC ,87,1,Int,20_40,PM,Evg,Tree,0.9,,Y,
SC ,87,1,Int,20_40,PM,Evg,Tree,0.7,,Y,
SC ,87,1,Int,20_40,PM,Evg,Tree,0.7,,Y,
SC ,87,1,Int,20_40,PM,Evg,Tree,1,,Y,
SC ,87,1,Int,20_40,PM,Evg,Tree,0.4,,Y,
SC ,87,1,Int,40_60,PM,Evg,Tree,0.5,,Y,
SC ,87,1,Int,40_60,PM,Evg,Tree,0.4,,Y,
SC ,87,1,Int,40_60,PM,Evg,Tree,0.5,,Y,
SC ,87,1,Int,40_60,PM,Evg,Tree,0.6,,Y,
SC ,87,1,Int,40_60,PM,Evg,Tree,1.5,,Y,
SC ,87,1,Int,40_60,PM,Evg,Tree,,3.4,N,
SC ,87,1,Int,40_60,PM,Evg,Tree,0.7,,Y,
SC ,87,1,Int,40_60,PM,Evg,Tree,0.7,,Y,
SC ,87,1,Int,40_60,PM,Evg,Tree,0.5,,Y,
SC ,87,1,Int,40_60,PM,Evg,Tree,0.5,,Y,
SC ,87,1,Int,40_60,PM,Evg,Tree,0.5,,Y,
SC ,87,1,Int,40_60,PM,Evg,Tree,0.6,,Y,
SC ,87,1,Int,40_60,PM,Evg,Tree,1,,Y,
SC ,87,1,Int,40_60,PM,Evg,Tree,0.7,,Y,
SC ,87,1,Int,40_60,PM,Evg,Tree,1.4,,Y,
SC ,87,1,Int,40_60,PM,Evg,Tree,0.9,,Y,
SC ,87,1,Int,40_60,PM,Evg,Tree,1.4,,Y,
SC ,87,1,Int,40_60,PM,Evg,Tree,0.7,,Y,
SC ,87,1,Int,40_60,PM,Evg,Tree,,2,N,
SC ,87,1,Int,40_60,PM,Evg,Tree,5.4,,N,
SC ,87,1,Int,40_60,PM,Evg,Tree,2.2,,N,
SC ,87,1,Int,40_60,PM,Evg,Tree,0.2,,Y,
SC ,87,1,Int,40_60,PM,Evg,Tree,,2.9,N,
SC ,87,1,Int,40_60,PM,Evg,Tree,0.4,,Y,
SC ,87,1,Int,40_60,PM,Evg,Tree,0.6,,Y,
SC ,87,1,Int,40_60,PM,Evg,Tree,2,,Y,
SC ,87,1,Int,40_60,PM,Evg,Tree,0.4,,Y,
SC ,87,1,Int,40_60,PM,Evg,Tree,0.4,,Y,
SC ,87,1,Int,40_60,PM,Evg,Tree,0.4,,Y,
SC ,87,1,Int,40_60,PM,Evg,Tree,0.6,,Y,
SC ,87,1,Int,40_60,PM,Evg,Tree,0.6,,Y,
SC ,87,1,Int,40_60,PM,Evg,Tree,1.4,,Y,
SC ,87,1,Int,40_60,PM,Evg,Tree,0.3,,Y,
SC ,87,1,Int,40_60,PM,Evg,Tree,0.3,,Y,
SC ,87,1,Int,40_60,PM,Evg,Tree,,2.9,Y,
SC ,87,1,Int,40_60,PM,Evg,Tree,,2.6,Y,
SC ,87,1,Int,40_60,PM,Evg,Tree,0.4,,Y,
SC ,87,1,Int,60_80,PM,Evg,Tree,1.2,,N,
SC ,87,1,Int,60_80,PM,Evg,Tree,2.9,,N,
SC ,87,1,Int,60_80,PM,Evg,Tree,3.9,,Y,
SC ,87,1,Int,60_80,PM,Evg,Tree,0.9,,Y,
SC ,87,1,Int,60_80,PM,Evg,Tree,0.6,,Y,
SC ,87,1,Int,60_80,PM,Evg,Tree,0.5,,Y,
SC ,87,1,Int,60_80,PM,Evg,Tree,0.7,,Y,
SC ,87,1,Int,60_80,PM,Evg,Tree,0.8,,Y,
SC ,87,1,Int,60_80,PM,Evg,Tree,0.4,,Y,
SC ,87,1,Int,60_80,PM,Evg,Tree,0.4,,Y,
SC ,87,1,Int,60_80,PM,Evg,Tree,0.6,,Y,
SC ,87,1,Int,60_80,PM,Evg,Tree,0.6,,Y,
SC ,87,1,Int,60_80,PM,Evg,Tree,0.5,,Y,
SC ,87,1,Int,60_80,PM,Evg,Tree,0.2,,Y,
SC ,87,1,Int,60_80,PM,Evg,Tree,4.3,,N,
SC ,87,1,Int,60_80,PM,Evg,Tree,0.5,,Y,
SC ,87,1,Int,60_80,PM,Evg,Tree,0.2,,Y,
SC ,87,1,Int,60_80,PM,Evg,Tree,0.5,,Y,
SC ,87,1,Int,60_80,PM,Evg,Tree,3.5,,N,
SC ,87,1,Int,80_100,PM,Evg,Tree,,2.3,Y,
SC ,87,1,Int,80_100,PM,Evg,Tree,1.3,,Y,
SC ,87,1,Int,80_100,PM,Evg,Tree,,2.5,N,
SC ,87,1,Int,80_100,PM,Evg,Tree,0.8,,Y,
SC ,87,1,Int,80_100,PM,Evg,Tree,,4.5,N,
SC ,87,1,Int,80_100,PM,Evg,Tree,,1.7,N,
SC ,87,1,Int,80_100,PM,Evg,Tree,0.6,,Y,
SC ,87,1,Int,80_100,PM,Evg,Tree,0.4,,Y,
SC ,87,1,Int,80_100,PM,Evg,Tree,0.3,,Y,
SC ,87,1,Int,80_100,PM,Evg,Tree,,2.4,N,
SC ,87,1,Int,80_100,PM,Evg,Tree,0.6,,Y,
SC ,87,1,Int,80_100,PM,Evg,Tree,,2.7,N,
SC ,87,1,Int,80_100,PM,Evg,Tree,,5.1,N,
SC ,87,1,Int,80_100,PM,Evg,Tree,0.6,,Y,
SC ,87,1,Int,80_100,PM,Evg,Tree,,2.3,N,
SC ,87,1,Int,80_100,PM,Evg,Tree,,1.2,N,
SC ,87,1,Int,80_100,PM,Evg,Tree,0.3,,Y,
SC ,87,1,Int,80_100,PM,Evg,Tree,0.3,,Y,
SC ,87,1,Int,80_100,PM,Evg,Tree,1.1,,Y,
